event_id,investor_id,event_timestamp,event_type
659,47,2022-06-01 21:43:00,start_subscription
660,47,2022-06-01 21:54:00,open_document
661,47,2022-06-01 21:55:00,open_document
662,47,2022-08-31 01:13:00,message_support
663,47,2022-08-31 01:38:00,login
664,47,2022-08-31 01:52:00,message_support
665,47,2022-08-31 02:12:00,open_document
666,47,2022-08-31 02:34:00,start_subscription
667,47,2022-08-31 02:35:00,start_subscription
668,47,2022-08-31 02:37:00,start_subscription
669,48,2022-12-05 10:03:00,login
670,48,2022-12-05 10:11:00,login
671,48,2022-12-05 10:26:00,start_subscription
672,48,2022-12-05 10:50:00,open_document
673,48,2022-12-05 10:58:00,message_support
674,49,2021-05-02 11:18:00,start_subscription
675,49,2021-05-02 11:25:00,message_support
676,49,2021-05-02 11:39:00,login
677,49,2021-05-04 18:19:00,login
678,49,2021-05-04 18:36:00,start_subscription
679,49,2021-05-13 23:15:00,open_document
680,49,2021-05-13 23:38:00,message_support
681,49,2021-07-03 04:24:00,login
682,49,2021-07-03 04:33:00,message_support
683,49,2021-07-03 04:37:00,message_support
684,49,2021-07-03 04:53:00,view_offering
685,49,2021-07-03 05:08:00,open_document
686,49,2021-07-03 05:14:00,login
687,50,2024-12-30 11:04:00,view_offering
688,50,2024-12-30 11:07:00,view_offering
689,50,2024-12-30 11:23:00,start_subscription
690,50,2024-12-30 11:31:00,login
691,50,2025-02-18 19:21:00,view_offering
692,50,2025-02-18 19:46:00,start_subscription
693,50,2025-02-18 19:48:00,open_document
694,50,2025-02-18 19:54:00,view_offering
695,50,2025-02-18 20:05:00,message_support
696,50,2025-02-18 20:21:00,view_offering
697,50,2025-02-18 20:44:00,start_subscription
698,50,2025-05-19 17:06:00,view_offering
699,51,2021-06-09 15:15:00,start_subscription
700,51,2021-07-26 23:01:00,message_support
701,51,2021-07-26 23:24:00,open_document
702,51,2021-07-26 23:45:00,message_support
703,51,2021-07-26 23:49:00,start_subscription
704,52,2022-10-15 10:18:00,start_subscription
705,52,2022-10-15 10:21:00,login
706,52,2022-10-15 10:24:00,open_document
707,52,2022-10-15 10:46:00,open_document
708,52,2022-12-15 13:08:00,view_offering
709,52,2022-12-15 13:12:00,login
710,52,2022-12-15 13:18:00,login
711,52,2022-12-15 13:37:00,view_offering
712,52,2022-12-15 13:59:00,view_offering
713,52,2023-02-11 20:12:00,message_support
714,52,2023-02-11 20:21:00,start_subscription
715,52,2023-02-11 20:24:00,view_offering
716,52,2023-02-11 20:43:00,start_subscription
717,52,2023-02-11 20:47:00,message_support
718,52,2023-02-17 20:05:00,open_document
719,52,2023-02-17 20:10:00,start_subscription
720,53,2022-08-15 06:01:00,login
721,53,2022-08-15 06:18:00,open_document
722,53,2022-08-15 06:37:00,message_support
723,53,2022-08-15 06:38:00,open_document
724,53,2022-08-15 06:43:00,open_document
725,54,2021-07-30 09:22:00,start_subscription
726,54,2021-07-30 09:38:00,start_subscription
727,54,2021-08-27 07:13:00,message_support
728,54,2021-08-27 07:34:00,message_support
729,55,2024-01-26 16:17:00,view_offering
730,55,2024-01-26 16:42:00,login
731,56,2022-07-21 07:06:00,view_offering
732,56,2022-07-21 07:27:00,start_subscription
733,56,2022-07-21 07:48:00,open_document
734,56,2022-07-21 07:56:00,open_document
735,56,2022-07-21 08:10:00,login
736,56,2022-09-15 04:11:00,start_subscription
737,56,2022-09-15 04:12:00,view_offering
738,56,2022-09-15 04:34:00,open_document
739,56,2022-09-15 04:47:00,start_subscription
740,56,2022-09-15 05:07:00,view_offering
741,56,2022-09-15 05:31:00,view_offering
742,56,2022-09-15 05:47:00,message_support
743,56,2022-11-20 07:25:00,view_offering
744,56,2022-11-20 07:33:00,message_support
745,56,2022-11-20 07:50:00,open_document
746,56,2022-11-20 08:06:00,login
747,56,2022-11-20 08:20:00,message_support
748,56,2022-11-20 08:21:00,start_subscription
749,56,2022-11-29 12:23:00,view_offering
750,57,2022-09-18 11:13:00,open_document
751,57,2022-09-18 11:28:00,open_document
752,57,2022-09-18 11:38:00,message_support
753,57,2022-12-05 13:16:00,message_support
754,57,2022-12-05 13:32:00,start_subscription
755,57,2022-12-05 13:57:00,message_support
756,57,2023-03-04 18:20:00,message_support
757,57,2023-03-04 18:42:00,message_support
758,57,2023-03-04 18:47:00,start_subscription
759,57,2023-03-04 18:58:00,login
760,57,2023-03-04 19:21:00,start_subscription
761,57,2023-03-04 19:32:00,message_support
762,57,2023-05-11 00:03:00,open_document
763,57,2023-05-11 00:24:00,open_document
764,57,2023-05-11 00:33:00,open_document
765,57,2023-05-11 00:53:00,message_support
766,57,2023-05-11 01:01:00,open_document
767,57,2023-05-11 01:12:00,view_offering
768,57,2023-07-23 00:10:00,view_offering
769,57,2023-07-23 00:21:00,message_support
770,57,2023-07-23 00:43:00,start_subscription
771,57,2023-08-28 01:14:00,view_offering
772,57,2023-08-28 01:39:00,message_support
773,57,2023-08-28 01:44:00,open_document
774,57,2023-08-28 01:51:00,open_document
775,57,2023-08-28 02:14:00,message_support
776,58,2024-11-10 09:15:00,message_support
777,58,2024-11-10 09:32:00,view_offering
778,58,2024-11-10 09:36:00,open_document
779,58,2024-11-10 09:57:00,view_offering
780,58,2024-11-10 10:04:00,message_support
781,58,2024-11-10 10:25:00,open_document
782,58,2024-11-10 10:31:00,start_subscription
783,58,2024-12-28 09:16:00,open_document
784,58,2024-12-28 09:35:00,start_subscription
785,58,2024-12-28 09:53:00,open_document
786,58,2024-12-28 09:58:00,open_document
787,58,2025-03-16 07:04:00,start_subscription
788,58,2025-03-16 07:22:00,start_subscription
789,58,2025-03-16 07:23:00,login
790,58,2025-04-10 08:15:00,message_support
791,58,2025-04-10 08:34:00,open_document
792,58,2025-04-10 08:51:00,message_support
793,58,2025-04-10 09:05:00,view_offering
794,58,2025-05-15 05:21:00,start_subscription
795,58,2025-05-15 05:41:00,login
796,58,2025-05-15 05:57:00,start_subscription
797,58,2025-05-15 06:10:00,open_document
798,59,2021-09-12 08:12:00,login
799,60,2022-03-17 10:18:00,message_support
800,61,2023-10-15 07:22:00,start_subscription
801,61,2023-10-15 07:29:00,login
802,61,2023-10-15 07:51:00,message_support
803,61,2023-10-15 07:53:00,login
804,61,2023-10-15 07:57:00,open_document
805,61,2023-10-15 08:17:00,open_document
806,61,2023-11-21 10:08:00,view_offering
807,61,2023-11-21 10:28:00,message_support
808,61,2024-02-03 11:12:00,view_offering
809,61,2024-02-03 11:17:00,login
810,61,2024-02-03 11:35:00,message_support
811,61,2024-02-03 11:46:00,view_offering
812,61,2024-02-03 11:52:00,start_subscription
813,62,2023-07-27 15:06:00,login
814,62,2023-10-09 23:09:00,start_subscription
815,62,2023-10-09 23:13:00,login
816,62,2023-10-09 23:21:00,start_subscription
817,62,2023-10-09 23:29:00,view_offering
818,62,2023-10-09 23:44:00,message_support
819,63,2022-07-14 09:04:00,login
820,63,2022-07-14 09:12:00,open_document
821,63,2022-07-14 09:26:00,message_support
822,63,2022-09-29 12:07:00,view_offering
823,63,2022-09-29 12:11:00,login
824,63,2022-09-29 12:25:00,start_subscription
825,63,2022-09-29 12:40:00,view_offering
826,64,2021-03-11 15:13:00,login
827,64,2021-03-11 15:31:00,open_document
828,64,2021-03-11 15:38:00,start_subscription
829,64,2021-03-11 15:52:00,message_support
830,64,2021-03-11 16:03:00,open_document
831,64,2021-03-11 16:04:00,start_subscription
832,64,2021-03-11 16:21:00,message_support
833,64,2021-04-30 19:07:00,open_document
834,64,2021-04-30 19:12:00,login
835,64,2021-04-30 19:32:00,start_subscription
836,64,2021-04-30 19:38:00,start_subscription
837,64,2021-04-30 19:45:00,view_offering
838,64,2021-06-10 21:09:00,view_offering
839,64,2021-06-10 21:32:00,open_document
840,64,2021-06-10 21:40:00,start_subscription
841,64,2021-06-10 22:00:00,start_subscription
842,64,2021-06-15 04:08:00,login
843,64,2021-06-15 04:23:00,login
844,64,2021-06-15 04:36:00,message_support
845,64,2021-06-15 04:48:00,open_document
846,64,2021-06-15 05:01:00,login
847,64,2021-08-17 07:15:00,start_subscription
848,64,2021-08-17 07:18:00,start_subscription
849,64,2021-08-17 07:27:00,open_document
850,64,2021-08-17 07:35:00,open_document
851,64,2021-08-17 07:47:00,open_document
852,64,2021-08-17 08:03:00,view_offering
853,64,2021-09-08 07:19:00,message_support
854,64,2021-09-08 07:39:00,message_support
855,64,2021-09-08 07:46:00,login
856,64,2021-09-08 07:59:00,open_document
857,64,2021-09-08 08:01:00,view_offering
858,64,2021-09-08 08:04:00,view_offering
859,64,2021-09-08 08:07:00,message_support
860,65,2021-05-25 06:03:00,message_support
861,65,2021-05-25 06:12:00,start_subscription
862,65,2021-05-25 06:17:00,open_document
863,65,2021-06-13 09:06:00,view_offering
864,65,2021-06-13 09:20:00,open_document
865,65,2021-06-13 09:26:00,message_support
866,65,2021-06-22 09:03:00,message_support
867,65,2021-06-22 09:05:00,message_support
868,65,2021-06-22 09:26:00,view_offering
869,65,2021-06-22 09:36:00,message_support
870,65,2021-06-22 09:52:00,start_subscription
871,65,2021-06-22 09:58:00,view_offering
872,65,2021-06-22 09:59:00,view_offering
873,65,2021-09-08 17:03:00,login
874,65,2021-10-13 16:04:00,start_subscription
875,65,2021-10-13 16:22:00,open_document
876,65,2021-10-13 16:46:00,view_offering
877,65,2021-10-13 16:51:00,message_support
878,65,2021-10-13 16:57:00,view_offering
879,65,2021-10-15 18:06:00,open_document
880,65,2021-10-15 18:23:00,login
881,65,2021-10-15 18:40:00,message_support
882,65,2021-10-15 18:42:00,start_subscription
883,65,2021-10-15 18:47:00,view_offering
884,65,2021-10-15 18:49:00,start_subscription
885,65,2021-10-15 18:54:00,view_offering
886,66,2022-12-11 11:09:00,start_subscription
887,66,2022-12-11 11:17:00,start_subscription
888,66,2022-12-11 11:23:00,login
889,66,2022-12-11 11:46:00,view_offering
890,66,2022-12-11 11:52:00,message_support
891,66,2022-12-17 09:05:00,login
892,66,2022-12-17 09:15:00,start_subscription
893,66,2022-12-17 09:32:00,start_subscription
894,66,2022-12-17 09:54:00,start_subscription
895,67,2022-05-16 17:17:00,start_subscription
896,67,2022-05-16 17:38:00,message_support
897,67,2022-05-16 17:50:00,message_support
898,67,2022-05-16 18:09:00,start_subscription
899,67,2022-06-18 22:06:00,message_support
900,67,2022-06-18 22:22:00,view_offering
901,67,2022-06-18 22:24:00,view_offering
902,67,2022-06-18 22:27:00,message_support
903,67,2022-08-05 23:20:00,start_subscription
904,67,2022-09-24 02:12:00,login
905,67,2022-09-24 02:23:00,start_subscription
906,67,2022-09-24 02:30:00,login
907,67,2022-10-22 05:21:00,view_offering
908,67,2022-10-22 05:36:00,message_support
909,67,2022-10-22 06:01:00,view_offering
910,67,2022-10-22 06:22:00,open_document
911,67,2022-10-22 06:35:00,view_offering
912,67,2022-10-22 06:40:00,login
913,67,2022-10-22 06:48:00,start_subscription
914,68,2024-08-27 12:23:00,start_subscription
915,68,2024-08-27 12:35:00,view_offering
916,68,2024-08-27 12:50:00,view_offering
917,68,2024-08-27 13:04:00,login
918,68,2024-09-28 11:04:00,open_document
919,68,2024-09-28 11:16:00,login
920,68,2024-09-28 11:28:00,start_subscription
921,68,2024-09-28 11:41:00,start_subscription
922,68,2024-09-28 11:44:00,message_support
923,68,2024-09-28 11:54:00,open_document
924,68,2024-12-03 16:02:00,start_subscription
925,68,2024-12-03 16:05:00,open_document
926,68,2024-12-03 16:16:00,view_offering
927,68,2024-12-03 16:26:00,message_support
928,69,2021-02-22 07:24:00,message_support
929,69,2021-02-22 07:33:00,login
930,69,2021-02-26 12:21:00,message_support
931,69,2021-02-26 12:33:00,login
932,70,2022-07-15 11:20:00,start_subscription
933,70,2022-07-15 11:32:00,message_support
934,70,2022-07-15 11:43:00,open_document
935,70,2022-07-15 11:55:00,login
936,70,2022-07-15 12:12:00,message_support
937,70,2022-07-15 12:16:00,start_subscription
938,70,2022-07-15 12:41:00,start_subscription
939,70,2022-09-09 16:22:00,message_support
940,70,2022-11-21 21:05:00,start_subscription
941,70,2023-01-04 04:15:00,open_document
942,70,2023-01-04 04:20:00,view_offering
943,70,2023-01-04 04:45:00,view_offering
944,70,2023-01-04 04:48:00,message_support
945,70,2023-01-04 05:01:00,open_document
946,70,2023-01-04 05:14:00,view_offering
947,71,2023-08-28 10:05:00,view_offering
948,72,2022-06-24 09:05:00,start_subscription
949,72,2022-06-24 09:23:00,message_support
950,72,2022-06-24 09:32:00,view_offering
951,72,2022-06-24 09:33:00,login
952,72,2022-07-15 06:24:00,start_subscription
953,72,2022-07-15 06:27:00,view_offering
954,72,2022-07-15 06:42:00,view_offering
955,72,2022-10-10 10:03:00,start_subscription
956,72,2022-11-23 16:12:00,start_subscription
957,72,2022-11-23 16:21:00,message_support
958,72,2022-11-23 16:39:00,message_support
959,72,2022-11-23 17:03:00,open_document
960,72,2022-11-23 17:24:00,open_document
961,72,2022-11-23 17:41:00,view_offering
962,73,2021-08-19 17:17:00,open_document
963,73,2021-08-19 17:37:00,view_offering
964,73,2021-08-19 17:45:00,login
965,73,2021-08-19 17:59:00,start_subscription
966,73,2021-08-19 18:08:00,open_document
967,73,2021-10-24 18:24:00,start_subscription
968,73,2021-10-24 18:26:00,message_support
969,73,2021-10-24 18:36:00,open_document
970,73,2021-10-24 18:40:00,view_offering
971,73,2022-01-04 18:08:00,view_offering
972,73,2022-01-04 18:23:00,view_offering
973,73,2022-01-04 18:27:00,message_support
974,73,2022-01-04 18:44:00,open_document
975,73,2022-01-04 18:58:00,start_subscription
976,73,2022-01-04 19:12:00,message_support
977,73,2022-01-04 19:23:00,open_document
978,73,2022-01-15 18:20:00,start_subscription
979,73,2022-01-15 18:42:00,login
980,73,2022-02-25 15:13:00,start_subscription
981,73,2022-02-25 15:18:00,start_subscription
982,73,2022-02-25 15:34:00,login
983,73,2022-02-25 15:45:00,open_document
984,73,2022-03-13 16:16:00,start_subscription
985,73,2022-03-13 16:29:00,message_support
986,74,2024-12-14 12:08:00,open_document
987,74,2024-12-14 12:16:00,message_support
988,74,2024-12-14 12:22:00,open_document
989,74,2024-12-14 12:28:00,message_support
990,74,2024-12-14 12:39:00,message_support
991,74,2024-12-14 12:52:00,login
992,74,2024-12-14 12:56:00,login
993,74,2024-12-25 20:05:00,message_support
994,75,2022-03-06 07:23:00,view_offering
995,75,2022-03-06 07:25:00,login
996,75,2022-03-06 07:41:00,view_offering
997,75,2022-03-06 07:43:00,view_offering
998,75,2022-03-06 07:53:00,open_document
999,75,2022-03-06 08:15:00,open_document
1000,75,2022-03-06 08:37:00,message_support
1001,75,2022-03-18 04:10:00,open_document
1002,75,2022-03-18 04:14:00,login
1003,75,2022-06-01 02:20:00,login
1004,75,2022-06-26 01:16:00,login
1005,75,2022-06-26 01:25:00,message_support
1006,75,2022-06-26 01:35:00,message_support
1007,75,2022-06-26 01:52:00,login
1008,76,2023-07-16 08:15:00,message_support
1009,76,2023-08-19 07:25:00,message_support
1010,76,2023-08-19 07:29:00,start_subscription
1011,76,2023-08-19 07:49:00,view_offering
1012,76,2023-08-19 08:12:00,open_document
1013,76,2023-08-19 08:14:00,start_subscription
1014,76,2023-08-19 08:25:00,view_offering
1015,76,2023-11-16 11:15:00,open_document
1016,76,2023-11-16 11:32:00,open_document
1017,76,2023-11-16 11:42:00,start_subscription
1018,76,2023-11-16 11:56:00,view_offering
1019,76,2023-11-16 12:06:00,open_document
1020,76,2023-11-16 12:13:00,view_offering
1021,76,2023-11-16 12:28:00,view_offering
1022,76,2023-12-06 08:02:00,message_support
1023,76,2023-12-22 07:15:00,view_offering
1024,77,2021-09-04 10:11:00,open_document
1025,77,2021-09-04 10:30:00,view_offering
1026,77,2021-09-04 10:53:00,start_subscription
1027,77,2021-09-04 11:07:00,start_subscription
1028,77,2021-09-04 11:11:00,message_support
1029,77,2021-09-04 11:35:00,message_support
1030,77,2021-09-04 11:45:00,view_offering
1031,77,2021-11-04 17:12:00,view_offering
1032,78,2023-07-08 11:02:00,login
1033,78,2023-08-10 14:16:00,start_subscription
1034,78,2023-08-10 14:38:00,start_subscription
1035,78,2023-09-21 18:11:00,start_subscription
1036,78,2023-09-21 18:33:00,open_document
1037,78,2023-12-04 02:01:00,view_offering
1038,78,2023-12-04 02:10:00,start_subscription
1039,79,2023-08-05 11:02:00,view_offering
1040,79,2023-08-05 11:10:00,message_support
1041,80,2024-11-23 10:24:00,view_offering
1042,80,2024-11-23 10:38:00,login
1043,80,2024-11-25 17:23:00,open_document
1044,80,2024-11-25 17:43:00,open_document
1045,80,2024-11-25 17:54:00,login
1046,80,2024-12-09 21:17:00,view_offering
1047,80,2024-12-09 21:24:00,view_offering
1048,80,2024-12-09 21:35:00,message_support
1049,80,2024-12-09 21:44:00,message_support
1050,80,2024-12-09 21:57:00,message_support
1051,80,2024-12-09 22:16:00,message_support
1052,80,2024-12-09 22:36:00,view_offering
1053,80,2025-02-04 05:02:00,start_subscription
1054,80,2025-02-04 05:26:00,message_support
1055,80,2025-02-04 05:44:00,open_document
1056,80,2025-02-04 06:02:00,start_subscription
1057,80,2025-02-04 06:04:00,open_document
1058,80,2025-02-04 06:15:00,login
1059,80,2025-02-04 06:29:00,message_support
1060,80,2025-04-26 03:14:00,start_subscription
1061,80,2025-04-26 03:34:00,message_support
1062,80,2025-04-26 03:42:00,open_document
1063,80,2025-04-26 04:01:00,view_offering
1064,81,2023-05-21 10:02:00,view_offering
1065,81,2023-05-21 10:24:00,message_support
1066,81,2023-05-21 10:33:00,start_subscription
1067,81,2023-05-21 10:42:00,login
1068,81,2023-05-21 10:59:00,view_offering
1069,81,2023-05-21 11:01:00,view_offering
1070,81,2023-07-18 10:01:00,start_subscription
1071,81,2023-07-18 10:03:00,login
1072,81,2023-07-18 10:12:00,message_support
1073,81,2023-07-18 10:30:00,start_subscription
1074,81,2023-07-21 15:24:00,open_document
1075,81,2023-07-21 15:49:00,message_support
1076,81,2023-07-21 16:11:00,login
1077,81,2023-07-21 16:27:00,message_support
1078,81,2023-07-21 16:34:00,message_support
1079,81,2023-07-21 16:56:00,message_support
1080,81,2023-07-21 17:06:00,login
1081,81,2023-08-21 18:24:00,open_document
1082,81,2023-08-21 18:30:00,message_support
1083,81,2023-08-21 18:51:00,view_offering
1084,81,2023-08-21 18:52:00,start_subscription
1085,81,2023-08-21 18:55:00,open_document
1086,82,2023-06-13 13:04:00,view_offering
1087,82,2023-07-17 12:10:00,open_document
1088,82,2023-07-17 12:24:00,view_offering
1089,82,2023-07-17 12:38:00,view_offering
1090,82,2023-07-17 13:02:00,view_offering
1091,82,2023-07-17 13:14:00,login
1092,82,2023-07-17 13:39:00,open_document
1093,82,2023-08-26 17:18:00,login
1094,82,2023-08-26 17:21:00,view_offering
1095,82,2023-08-26 17:25:00,login
1096,82,2023-08-26 17:33:00,login
1097,82,2023-08-26 17:58:00,open_document
1098,82,2023-08-26 18:04:00,login
1099,82,2023-10-23 19:17:00,message_support
1100,82,2023-12-23 00:16:00,message_support
1101,82,2024-01-27 22:03:00,open_document
1102,82,2024-01-27 22:09:00,start_subscription
1103,82,2024-01-27 22:16:00,message_support
1104,83,2023-04-15 15:25:00,login
1105,83,2023-04-15 15:28:00,view_offering
1106,83,2023-04-15 15:33:00,open_document
1107,83,2023-04-15 15:39:00,message_support
1108,83,2023-04-15 16:02:00,message_support
1109,83,2023-04-15 16:09:00,start_subscription
1110,83,2023-04-15 16:34:00,open_document
1111,83,2023-04-19 17:13:00,start_subscription
1112,83,2023-04-19 17:17:00,message_support
1113,83,2023-04-19 17:42:00,start_subscription
1114,83,2023-04-19 17:49:00,view_offering
1115,83,2023-04-19 17:56:00,message_support
1116,83,2023-04-19 18:17:00,start_subscription
1117,83,2023-04-19 18:42:00,message_support
1118,83,2023-07-18 15:08:00,start_subscription
1119,83,2023-07-18 15:26:00,start_subscription
1120,83,2023-07-18 15:39:00,open_document
1121,83,2023-07-18 16:00:00,open_document
1122,83,2023-07-18 16:07:00,login
1123,83,2023-07-18 16:09:00,start_subscription
1124,84,2024-05-28 15:01:00,open_document
1125,84,2024-05-28 15:22:00,open_document
1126,84,2024-05-28 15:36:00,login
1127,84,2024-07-08 19:05:00,login
1128,85,2023-11-03 14:04:00,message_support
1129,85,2023-11-03 14:09:00,start_subscription
1130,85,2023-11-03 14:25:00,message_support
1131,85,2023-11-03 14:43:00,open_document
1132,85,2023-11-03 14:47:00,message_support
1133,85,2023-11-03 14:49:00,open_document
1134,85,2023-11-03 14:57:00,open_document
1135,85,2024-01-11 17:02:00,login
1136,85,2024-01-11 17:04:00,open_document
1137,85,2024-01-11 17:26:00,view_offering
1138,85,2024-04-10 18:13:00,view_offering
1139,85,2024-04-10 18:22:00,open_document
1140,85,2024-04-10 18:36:00,login
1141,85,2024-04-10 18:53:00,open_document
1142,85,2024-04-10 18:56:00,start_subscription
1143,85,2024-04-10 19:06:00,open_document
1144,85,2024-04-10 19:20:00,login
1145,85,2024-04-14 19:06:00,login
1146,85,2024-04-14 19:11:00,message_support
1147,85,2024-04-14 19:31:00,message_support
1148,85,2024-04-27 21:04:00,open_document
1149,86,2024-01-02 07:19:00,view_offering
1150,86,2024-01-02 07:38:00,login
1151,86,2024-02-01 04:10:00,message_support
1152,86,2024-02-01 04:35:00,message_support
1153,86,2024-02-01 04:38:00,message_support
1154,86,2024-04-15 12:10:00,message_support
1155,86,2024-04-15 12:32:00,open_document
1156,86,2024-04-15 12:36:00,start_subscription
1157,86,2024-04-15 13:01:00,login
1158,86,2024-04-15 13:11:00,start_subscription
1159,87,2022-12-22 11:24:00,login
1160,87,2022-12-22 11:29:00,login
1161,87,2022-12-22 11:33:00,message_support
1162,88,2023-09-15 13:16:00,open_document
1163,89,2024-06-02 07:06:00,message_support
1164,89,2024-06-02 07:24:00,view_offering
1165,89,2024-06-02 07:27:00,open_document
1166,89,2024-06-24 06:19:00,login
1167,89,2024-06-24 06:40:00,login
1168,89,2024-06-24 06:56:00,view_offering
1169,89,2024-06-24 07:20:00,view_offering
1170,89,2024-06-24 07:26:00,message_support
1171,89,2024-06-24 07:34:00,start_subscription
1172,89,2024-06-25 13:09:00,message_support
1173,89,2024-06-25 13:33:00,view_offering
1174,89,2024-06-25 13:49:00,message_support
1175,89,2024-06-25 13:57:00,login
1176,89,2024-06-25 14:11:00,view_offering
1177,89,2024-09-12 20:07:00,message_support
1178,89,2024-09-12 20:17:00,open_document
1179,89,2024-09-12 20:22:00,start_subscription
1180,89,2024-09-12 20:41:00,start_subscription
1181,90,2021-12-06 10:20:00,login
1182,90,2021-12-06 10:43:00,start_subscription
1183,90,2022-01-08 17:16:00,login
1184,90,2022-01-08 17:20:00,start_subscription
1185,90,2022-01-08 17:39:00,view_offering
1186,90,2022-01-08 18:03:00,open_document
1187,90,2022-01-08 18:26:00,view_offering
1188,90,2022-03-23 16:21:00,message_support
1189,90,2022-03-23 16:25:00,view_offering
1190,90,2022-03-23 16:30:00,login
1191,90,2022-03-23 16:38:00,view_offering
1192,90,2022-03-23 17:02:00,login
1193,90,2022-03-23 17:26:00,login
1194,90,2022-03-23 17:48:00,start_subscription
1195,90,2022-04-10 16:04:00,message_support
1196,90,2022-04-10 16:05:00,view_offering
1197,90,2022-04-10 16:28:00,login
1198,90,2022-07-09 13:04:00,open_document
1199,90,2022-07-09 13:11:00,start_subscription
1200,90,2022-07-09 13:16:00,view_offering
1201,90,2022-07-09 13:40:00,login
1202,91,2022-02-07 12:22:00,message_support
1203,91,2022-02-07 12:44:00,open_document
1204,91,2022-02-07 12:59:00,view_offering
1205,91,2022-02-07 13:20:00,view_offering
1206,91,2022-03-06 15:07:00,view_offering
1207,91,2022-03-06 15:23:00,start_subscription
1208,91,2022-03-06 15:32:00,start_subscription
1209,91,2022-03-13 16:14:00,start_subscription
1210,92,2021-09-14 06:15:00,message_support
1211,92,2021-09-14 06:25:00,view_offering
1212,92,2021-09-14 06:39:00,login
1213,92,2021-09-14 06:49:00,view_offering
1214,92,2021-09-14 06:59:00,open_document
1215,92,2021-09-14 07:05:00,start_subscription
1216,92,2021-09-16 10:25:00,message_support
1217,92,2021-09-16 10:28:00,message_support
1218,92,2021-09-16 10:43:00,open_document
1219,92,2021-09-16 10:53:00,view_offering
1220,92,2021-09-16 11:08:00,view_offering
1221,92,2021-09-16 11:31:00,open_document
1222,92,2021-09-16 11:47:00,start_subscription
1223,93,2024-05-25 13:15:00,view_offering
1224,93,2024-05-25 13:16:00,view_offering
1225,93,2024-08-16 17:08:00,message_support
1226,93,2024-08-16 17:25:00,view_offering
1227,93,2024-08-16 17:29:00,open_document
1228,93,2024-08-16 17:53:00,open_document
1229,93,2024-10-22 18:04:00,open_document
1230,93,2024-10-22 18:26:00,message_support
1231,93,2024-10-22 18:36:00,start_subscription
1232,93,2024-10-22 18:37:00,login
1233,93,2024-10-22 18:56:00,login
1234,93,2024-10-22 19:04:00,open_document
1235,94,2023-12-02 16:20:00,message_support
1236,94,2023-12-02 16:37:00,view_offering
1237,94,2023-12-02 16:58:00,start_subscription
1238,94,2023-12-02 17:15:00,login
1239,94,2023-12-02 17:20:00,login
1240,94,2024-01-14 00:18:00,start_subscription
1241,94,2024-01-14 00:37:00,open_document
1242,94,2024-01-14 00:38:00,start_subscription
1243,94,2024-01-14 00:45:00,view_offering
1244,94,2024-01-14 00:49:00,open_document
1245,94,2024-01-14 01:13:00,start_subscription
1246,94,2024-01-14 01:22:00,open_document
1247,94,2024-03-30 00:13:00,message_support
1248,94,2024-03-30 00:32:00,message_support
1249,94,2024-03-30 00:44:00,login
1250,94,2024-03-30 00:57:00,start_subscription
1251,94,2024-03-30 01:17:00,view_offering
1252,94,2024-03-30 01:25:00,open_document
1253,95,2023-10-14 11:25:00,view_offering
1254,95,2023-10-14 11:43:00,open_document
1255,95,2023-10-14 11:59:00,view_offering
1256,95,2023-10-14 12:13:00,message_support
1257,96,2023-12-18 07:19:00,view_offering
1258,97,2022-09-02 06:15:00,start_subscription
1259,97,2022-09-02 06:33:00,login
1260,97,2022-09-16 13:15:00,view_offering
1261,97,2022-09-16 13:23:00,view_offering
1262,97,2022-09-16 13:30:00,open_document
1263,97,2022-09-16 13:34:00,login
1264,97,2022-09-16 13:43:00,login
1265,98,2022-06-11 07:21:00,message_support
1266,98,2022-06-11 07:36:00,view_offering
1267,98,2022-06-11 07:39:00,open_document
1268,98,2022-07-12 13:03:00,open_document
1269,98,2022-09-27 18:21:00,view_offering
1270,98,2022-09-27 18:23:00,start_subscription
1271,98,2022-09-27 18:46:00,open_document
1272,98,2022-09-27 19:04:00,view_offering
1273,98,2022-09-27 19:26:00,login
1274,98,2022-09-27 19:42:00,view_offering
1275,98,2022-11-19 20:03:00,message_support
1276,98,2023-02-02 20:09:00,login
1277,98,2023-02-02 20:23:00,open_document
1278,98,2023-02-02 20:35:00,start_subscription
1279,98,2023-02-02 20:53:00,view_offering
1280,98,2023-02-02 20:54:00,login
1281,99,2023-06-28 06:09:00,view_offering
1282,99,2023-06-28 06:15:00,view_offering
1283,99,2023-06-28 06:23:00,login
1284,99,2023-06-28 06:47:00,view_offering
1285,99,2023-06-28 06:54:00,view_offering
1286,99,2023-06-28 07:01:00,view_offering
1287,99,2023-08-05 10:22:00,start_subscription
1288,99,2023-09-03 16:02:00,login
1289,99,2023-09-03 16:26:00,view_offering
1290,99,2023-10-20 23:25:00,open_document
1291,99,2023-10-20 23:47:00,start_subscription
1292,99,2023-10-20 23:52:00,login
1293,99,2023-10-20 23:58:00,start_subscription
1294,99,2023-10-21 00:11:00,login
1295,99,2023-10-21 00:17:00,open_document
1296,99,2023-10-21 00:19:00,message_support
1297,99,2023-11-13 06:14:00,login
1298,99,2023-11-13 06:17:00,view_offering
1299,99,2023-11-13 06:24:00,login
1300,99,2023-11-13 06:29:00,start_subscription
